"Name","Size"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\scipy-stubs","1,2968807220459"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\seaborn-stubs","0,00180816650390625"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\sklearn-stubs","0,0425987243652344"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\sympy-stubs","0,00698280334472656"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\transformers-stubs","0,00206565856933594"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\cv2-stubs\py.typed","7,62939453125E-06"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\cv2-stubs\__init__.pyi","0,537875175476074"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\apps","0,00292110443115234"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\conf","0,0189180374145508"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\contrib","0,236138343811035"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\core","0,0729942321777344"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\db","0,261789321899414"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\dispatch","0,00120735168457031"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\forms","0,0428562164306641"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\http","0,0119752883911133"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\middleware","0,00554943084716797"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\template","0,0382757186889648"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\templatetags","0,00636005401611328"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\test","0,0289726257324219"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\urls","0,00881671905517578"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\utils","0,0455665588378906"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\views","0,0198907852172852"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\py.typed","0"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\shortcuts.pyi","0,00206947326660156"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\__init__.pyi","0,000149726867675781"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs\django-stubs\apps\config.pyi","0,0008087158203125"
